name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	
wholeIS_0.8	282026	283423	1398	<unknown id>	ISTet1_orf1 	ISLre2	-	736.0	5.6564e-93	(-1, 0)	0.926	Thermoanaerobacter ethanolicus	1.0	is_name:ISTet1_orf1 	original_orf:473	original_aa_length:438	family:ISLre2	group:-	origin:Thermoanaerobacter ethanolicus	ntlength:1596.0	orflength:473	numorfs:1.0	sbjct_start:30	sbjct_end:467	expected:5.6564e-93	score:736.0	query_length:1457	query_start:3	identities:191	align_length:466	positives:284	query_end:1400	frame:(-1, 0)	bits:288.115	mod_query_start:282025	mod_query_end:283422	perc_of_orf:0.926	
IS	697635	698552	918	<unknown id>	ISGka2_orf1 	IS110	-	710.0	1.07373e-91	(3, 0)	0.794	Geobacillus kaustophilus	1.0	is_name:ISGka2_orf1 	original_orf:378	original_aa_length:300	family:IS110	group:-	origin:Geobacillus kaustophilus	ntlength:1561.0	orflength:378	numorfs:1.0	sbjct_start:8	sbjct_end:307	expected:1.07373e-91	score:710.0	query_length:1153	query_start:21	identities:150	align_length:309	positives:214	query_end:938	frame:(3, 0)	bits:278.1	mod_query_start:697634	mod_query_end:698551	perc_of_orf:0.794	
wholeIS_0.8	1261371	1262291	921	<unknown id>	ISCth2_orf1 	IS30	-	615.0	5.47403e-78	(-1, 0)	0.84	Clostridium thermocellum	1.0	is_name:ISCth2_orf1 	original_orf:369	original_aa_length:310	family:IS30	group:-	origin:Clostridium thermocellum	ntlength:1224.0	orflength:369	numorfs:1.0	sbjct_start:56	sbjct_end:365	expected:5.47403e-78	score:615.0	query_length:1051	query_start:125	identities:149	align_length:310	positives:199	query_end:1045	frame:(-1, 0)	bits:241.506	mod_query_start:1261370	mod_query_end:1262290	perc_of_orf:0.84	
IS	1752908	1753726	819	<unknown id>	ISSth1b_orf3 	IS3	IS150	580.0	1.88521e-71	(3, 0)	0.52	Streptococcus thermophilus	3.0	is_name:ISSth1b_orf3 	original_orf:523	original_aa_length:272	family:IS3	group:IS150	origin:Streptococcus thermophilus	ntlength:1684.0	orflength:523	numorfs:3.0	sbjct_start:250	sbjct_end:521	expected:1.88521e-71	score:580.0	query_length:980	query_start:138	identities:120	align_length:273	positives:176	query_end:956	frame:(3, 0)	bits:228.024	mod_query_start:1752907	mod_query_end:1753725	perc_of_orf:0.52	
IS	369908	370354	447	<unknown id>	ISTwi1_orf1 	IS256	-	544.0	2.13954e-69	(-1, 0)	0.368	Thermoanaerobacter wiegelii	1.0	is_name:ISTwi1_orf1 	original_orf:405	original_aa_length:149	family:IS256	group:-	origin:Thermoanaerobacter wiegelii	ntlength:1545.0	orflength:405	numorfs:1.0	sbjct_start:256	sbjct_end:404	expected:2.13954e-69	score:544.0	query_length:572	query_start:3	identities:104	align_length:149	positives:128	query_end:449	frame:(-1, 0)	bits:214.157	mod_query_start:369907	mod_query_end:370353	perc_of_orf:0.368	
completeIS_0.95	218141	218872	732	<unknown id>	ISBcen13_orf2 	IS21	-	473.0	1.45957e-59	(-1, 0)	0.957	Burkholderia cenocepacia	2.0	is_name:ISBcen13_orf2 	original_orf:257	original_aa_length:246	family:IS21	group:-	origin:Burkholderia cenocepacia	ntlength:1957.0	orflength:257	numorfs:2.0	sbjct_start:1	sbjct_end:246	expected:1.45957e-59	score:473.0	query_length:737	query_start:6	identities:93	align_length:246	positives:146	query_end:737	frame:(-1, 0)	bits:186.808	mod_query_start:218140	mod_query_end:218871	perc_of_orf:0.957	
IS	3865547	3866053	507	<unknown id>	ISBce14_orf3 	IS3	-	457.0	4.28325e-66	(-2, 0)	0.38	Bacillus cereus	3.0	is_name:ISBce14_orf3 	original_orf:447	original_aa_length:170	family:IS3	group:-	origin:Bacillus cereus	ntlength:1457.0	orflength:447	numorfs:3.0	sbjct_start:202	sbjct_end:371	expected:4.28325e-66	score:457.0	query_length:842	query_start:218	identities:91	align_length:170	positives:117	query_end:724	frame:(-2, 0)	bits:180.644	mod_query_start:3865546	mod_query_end:3866052	perc_of_orf:0.38	
wholeIS_0.8	283712	284116	405	<unknown id>	ISCth10_orf1 	IS200/IS605	IS200	449.0	6.76196e-59	(-1, 0)	0.854	Clostridium thermocellum	1.0	is_name:ISCth10_orf1 	original_orf:158	original_aa_length:135	family:IS200/IS605	group:IS200	origin:Clostridium thermocellum	ntlength:732.0	orflength:158	numorfs:1.0	sbjct_start:3	sbjct_end:137	expected:6.76196e-59	score:449.0	query_length:428	query_start:9	identities:80	align_length:136	positives:107	query_end:413	frame:(-1, 0)	bits:177.563	mod_query_start:283711	mod_query_end:284115	perc_of_orf:0.854	
IS	4744277	4744945	669	<unknown id>	ISSth1b_orf2 	IS3	IS150	448.0	3.75842e-54	(3, 0)	0.709	Streptococcus thermophilus	3.0	is_name:ISSth1b_orf2 	original_orf:313	original_aa_length:222	family:IS3	group:IS150	origin:Streptococcus thermophilus	ntlength:1684.0	orflength:313	numorfs:3.0	sbjct_start:39	sbjct_end:260	expected:3.75842e-54	score:448.0	query_length:977	query_start:147	identities:97	align_length:223	positives:140	query_end:815	frame:(3, 0)	bits:177.178	mod_query_start:4744276	mod_query_end:4744944	perc_of_orf:0.709	
completeIS_0.95	1231473	1231895	423	<unknown id>	ISPpr13_orf1 	IS200/IS605	IS200	396.0	5.35146e-51	(3, 0)	0.979	Photobacterium profundum	1.0	is_name:ISPpr13_orf1 	original_orf:144	original_aa_length:141	family:IS200/IS605	group:IS200	origin:Photobacterium profundum	ntlength:596.0	orflength:144	numorfs:1.0	sbjct_start:3	sbjct_end:143	expected:5.35146e-51	score:396.0	query_length:452	query_start:30	identities:65	align_length:141	positives:101	query_end:452	frame:(3, 0)	bits:157.147	mod_query_start:1231472	mod_query_end:1231894	perc_of_orf:0.979	
completeIS_0.95	273079	273495	417	<unknown id>	ISPlu2_orf1 	IS200/IS605	IS200	382.0	7.72309e-49	(-1, 0)	0.986	Photorhabdus luminescens	1.0	is_name:ISPlu2_orf1 	original_orf:142	original_aa_length:140	family:IS200/IS605	group:IS200	origin:Photorhabdus luminescens	ntlength:588.0	orflength:142	numorfs:1.0	sbjct_start:1	sbjct_end:140	expected:7.72309e-49	score:382.0	query_length:449	query_start:3	identities:67	align_length:140	positives:99	query_end:419	frame:(-1, 0)	bits:151.754	mod_query_start:273078	mod_query_end:273494	perc_of_orf:0.986	
IS	265058	265291	234	<unknown id>	ISDha13_orf1 	IS200/IS605	IS200	361.0	9.38892e-72	(-1, 0)	0.517	Desulfitobacterium hafniense	1.0	is_name:ISDha13_orf1 	original_orf:151	original_aa_length:78	family:IS200/IS605	group:IS200	origin:Desulfitobacterium hafniense	ntlength:745.0	orflength:151	numorfs:1.0	sbjct_start:1	sbjct_end:78	expected:9.38892e-72	score:361.0	query_length:492	query_start:235	identities:65	align_length:78	positives:72	query_end:468	frame:(-1, 0)	bits:143.665	mod_query_start:265057	mod_query_end:265290	perc_of_orf:0.517	
IS	2486245	2486805	561	<unknown id>	ISClce1_orf1 	IS982	-	357.0	2.08085e-42	(-1, 0)	0.61	Clostridium cellulovorans	1.0	is_name:ISClce1_orf1 	original_orf:313	original_aa_length:191	family:IS982	group:-	origin:Clostridium cellulovorans	ntlength:1157.0	orflength:313	numorfs:1.0	sbjct_start:1	sbjct_end:191	expected:2.08085e-42	score:357.0	query_length:563	query_start:3	identities:85	align_length:198	positives:117	query_end:563	frame:(-1, 0)	bits:142.124	mod_query_start:2486244	mod_query_end:2486804	perc_of_orf:0.61	
wholeIS_0.8	2468705	2469100	396	<unknown id>	ISPpr13_orf1 	IS200/IS605	IS200	356.0	8.27454e-45	(-1, 0)	0.917	Photobacterium profundum	1.0	is_name:ISPpr13_orf1 	original_orf:144	original_aa_length:132	family:IS200/IS605	group:IS200	origin:Photobacterium profundum	ntlength:596.0	orflength:144	numorfs:1.0	sbjct_start:11	sbjct_end:142	expected:8.27454e-45	score:356.0	query_length:464	query_start:3	identities:60	align_length:132	positives:94	query_end:398	frame:(-1, 0)	bits:141.739	mod_query_start:2468704	mod_query_end:2469099	perc_of_orf:0.917	
IS	264841	265056	216	<unknown id>	ISDha13_orf1 	IS200/IS605	IS200	350.0	3.49623e-45	(-2, 0)	0.477	Desulfitobacterium hafniense	1.0	is_name:ISDha13_orf1 	original_orf:151	original_aa_length:72	family:IS200/IS605	group:IS200	origin:Desulfitobacterium hafniense	ntlength:745.0	orflength:151	numorfs:1.0	sbjct_start:80	sbjct_end:151	expected:3.49623e-45	score:350.0	query_length:234	query_start:18	identities:67	align_length:72	positives:68	query_end:233	frame:(-2, 0)	bits:139.428	mod_query_start:264840	mod_query_end:265055	perc_of_orf:0.477	
IS	4746565	4746972	408	<unknown id>	ISPsy8_orf2 	IS3	IS150	346.0	1.87015e-40	(-1, 0)	0.439	Pseudomonas syringae	3.0	is_name:ISPsy8_orf2 	original_orf:312	original_aa_length:137	family:IS3	group:IS150	origin:Pseudomonas syringae	ntlength:1432.0	orflength:312	numorfs:3.0	sbjct_start:174	sbjct_end:310	expected:1.87015e-40	score:346.0	query_length:632	query_start:24	identities:63	align_length:137	positives:95	query_end:431	frame:(-1, 0)	bits:137.887	mod_query_start:4746564	mod_query_end:4746971	perc_of_orf:0.439	
IS	3183644	3184051	408	<unknown id>	ISPsy8_orf2 	IS3	IS150	341.0	1.06733e-40	(-1, 0)	0.439	Pseudomonas syringae	3.0	is_name:ISPsy8_orf2 	original_orf:312	original_aa_length:137	family:IS3	group:IS150	origin:Pseudomonas syringae	ntlength:1432.0	orflength:312	numorfs:3.0	sbjct_start:174	sbjct_end:310	expected:1.06733e-40	score:341.0	query_length:431	query_start:24	identities:63	align_length:137	positives:94	query_end:431	frame:(-1, 0)	bits:135.961	mod_query_start:3183643	mod_query_end:3184050	perc_of_orf:0.439	
IS	4344294	4344842	549	<unknown id>	ISCb1_orf1 	ISNCY	-	331.0	1.6497e-37	(3, 0)	0.413	Clostridium beijerinckii	1.0	is_name:ISCb1_orf1 	original_orf:455	original_aa_length:188	family:ISNCY	group:-	origin:Clostridium beijerinckii	ntlength:1764.0	orflength:455	numorfs:1.0	sbjct_start:91	sbjct_end:278	expected:1.6497e-37	score:331.0	query_length:557	query_start:6	identities:81	align_length:191	positives:110	query_end:554	frame:(3, 0)	bits:132.109	mod_query_start:4344293	mod_query_end:4344841	perc_of_orf:0.413	
ISstart	3323863	3324201	339	<unknown id>	ISPpu20_orf1 	IS1182	-	314.0	5.31405e-36	(3, 0)	0.243	Pseudomonas putida	1.0	is_name:ISPpu20_orf1 	original_orf:485	original_aa_length:118	family:IS1182	group:-	origin:Pseudomonas putida	ntlength:1598.0	orflength:485	numorfs:1.0	sbjct_start:11	sbjct_end:128	expected:5.31405e-36	score:314.0	query_length:368	query_start:3	identities:59	align_length:118	positives:82	query_end:341	frame:(3, 0)	bits:125.561	mod_query_start:3323862	mod_query_end:3324200	perc_of_orf:0.243	
ISstart	2878558	2878965	408	<unknown id>	ISAme2_orf1 	IS1182	-	310.0	5.16377e-35	(3, 0)	0.265	Alkaliphilus metalliredigens	1.0	is_name:ISAme2_orf1 	original_orf:513	original_aa_length:136	family:IS1182	group:-	origin:Alkaliphilus metalliredigens	ntlength:1838.0	orflength:513	numorfs:1.0	sbjct_start:33	sbjct_end:168	expected:5.16377e-35	score:310.0	query_length:416	query_start:3	identities:83	align_length:136	positives:109	query_end:410	frame:(3, 0)	bits:124.02	mod_query_start:2878557	mod_query_end:2878964	perc_of_orf:0.265	
wholeIS_0.8	4197706	4198188	483	<unknown id>	ISCbo6_orf1 	IS607	-	303.0	1.20306e-36	(-3, 0)	0.822	Clostridium 	2.0	is_name:ISCbo6_orf1 	original_orf:208	original_aa_length:171	family:IS607	group:-	origin:Clostridium 	ntlength:1981.0	orflength:208	numorfs:2.0	sbjct_start:31	sbjct_end:201	expected:1.20306e-36	score:303.0	query_length:588	query_start:2	identities:80	align_length:177	positives:102	query_end:484	frame:(-3, 0)	bits:121.324	mod_query_start:4196584	mod_query_end:4197066	perc_of_orf:0.822	
ISstart	1226318	1226746	429	<unknown id>	ISGka2_orf1 	IS110	-	300.0	3.10747e-34	(3, 0)	0.378	Geobacillus kaustophilus	1.0	is_name:ISGka2_orf1 	original_orf:378	original_aa_length:143	family:IS110	group:-	origin:Geobacillus kaustophilus	ntlength:1561.0	orflength:378	numorfs:1.0	sbjct_start:38	sbjct_end:180	expected:3.10747e-34	score:300.0	query_length:431	query_start:3	identities:61	align_length:143	positives:87	query_end:431	frame:(3, 0)	bits:120.168	mod_query_start:1226317	mod_query_end:1226745	perc_of_orf:0.378	
ISstart	3956563	3956910	348	<unknown id>	ISPfl3_orf1 	IS1182	-	298.0	3.70533e-32	(2, 0)	0.225	Pseudomonas fluorescens	1.0	is_name:ISPfl3_orf1 	original_orf:472	original_aa_length:106	family:IS1182	group:-	origin:Pseudomonas fluorescens	ntlength:1585.0	orflength:472	numorfs:1.0	sbjct_start:13	sbjct_end:118	expected:3.70533e-32	score:298.0	query_length:675	query_start:38	identities:59	align_length:116	positives:77	query_end:385	frame:(2, 0)	bits:119.398	mod_query_start:3956562	mod_query_end:3956909	perc_of_orf:0.225	
IS	289481	290371	891	<unknown id>	IS660_orf1 	IS1182	-	290.0	2.97278e-29	(-1, 0)	0.476	Bacillus halodurans	1.0	is_name:IS660_orf1 	original_orf:565	original_aa_length:269	family:IS1182	group:-	origin:Bacillus halodurans	ntlength:1963.0	orflength:565	numorfs:1.0	sbjct_start:61	sbjct_end:329	expected:2.97278e-29	score:290.0	query_length:1132	query_start:221	identities:95	align_length:300	positives:140	query_end:1111	frame:(-1, 0)	bits:116.316	mod_query_start:289480	mod_query_end:290370	perc_of_orf:0.476	
ISstart	3962978	3963208	231	<unknown id>	ISCth10_orf1 	IS200/IS605	IS200	287.0	2.43678e-35	(-1, 0)	0.487	Clostridium thermocellum	1.0	is_name:ISCth10_orf1 	original_orf:158	original_aa_length:77	family:IS200/IS605	group:IS200	origin:Clostridium thermocellum	ntlength:732.0	orflength:158	numorfs:1.0	sbjct_start:3	sbjct_end:79	expected:2.43678e-35	score:287.0	query_length:248	query_start:3	identities:47	align_length:77	positives:65	query_end:233	frame:(-1, 0)	bits:115.161	mod_query_start:3962977	mod_query_end:3963207	perc_of_orf:0.487	
IS	4346691	4347443	753	<unknown id>	ISClbu2_orf1 	IS701	-	237.0	5.50264e-23	(-1, 0)	0.601	Clostridium butyricum	1.0	is_name:ISClbu2_orf1 	original_orf:419	original_aa_length:252	family:IS701	group:-	origin:Clostridium butyricum	ntlength:1387.0	orflength:419	numorfs:1.0	sbjct_start:14	sbjct_end:265	expected:5.50264e-23	score:237.0	query_length:940	query_start:188	identities:82	align_length:262	positives:125	query_end:940	frame:(-1, 0)	bits:95.9005	mod_query_start:4346690	mod_query_end:4347442	perc_of_orf:0.601	
wholeIS_0.8	219198	220061	864	<unknown id>	ISLpn12_orf1 	IS21	-	231.0	2.00874e-22	(-1, 0)	0.829	Legionella pneumophila	2.0	is_name:ISLpn12_orf1 	original_orf:340	original_aa_length:282	family:IS21	group:-	origin:Legionella pneumophila	ntlength:1996.0	orflength:340	numorfs:2.0	sbjct_start:11	sbjct_end:292	expected:2.00874e-22	score:231.0	query_length:1025	query_start:159	identities:88	align_length:303	positives:141	query_end:1022	frame:(-1, 0)	bits:93.5893	mod_query_start:219197	mod_query_end:220060	perc_of_orf:0.829	
IS	215606	216046	441	<unknown id>	ISCpe5_orf1 	IS1182	-	220.0	1.75441e-25	(1, 0)	0.271	Clostridium perfringens	1.0	is_name:ISCpe5_orf1 	original_orf:521	original_aa_length:141	family:IS1182	group:-	origin:Clostridium perfringens	ntlength:1802.0	orflength:521	numorfs:1.0	sbjct_start:364	sbjct_end:504	expected:1.75441e-25	score:220.0	query_length:750	query_start:214	identities:54	align_length:148	positives:83	query_end:654	frame:(1, 0)	bits:89.3521	mod_query_start:215605	mod_query_end:216045	perc_of_orf:0.271	
ISstart	4352292	4352597	306	<unknown id>	ISDre5_orf1 	IS1182	-	217.0	9.42561e-23	(-1, 0)	0.263	Desulfotomaculum reducens	1.0	is_name:ISDre5_orf1 	original_orf:411	original_aa_length:108	family:IS1182	group:-	origin:Desulfotomaculum reducens	ntlength:1537.0	orflength:411	numorfs:1.0	sbjct_start:82	sbjct_end:189	expected:9.42561e-23	score:217.0	query_length:317	query_start:6	identities:46	align_length:109	positives:67	query_end:311	frame:(-1, 0)	bits:88.1965	mod_query_start:4352291	mod_query_end:4352596	perc_of_orf:0.263	
ISstart	46846	47046	201	<unknown id>	ISAme2_orf1 	IS1182	-	211.0	2.11745e-22	(3, 0)	0.131	Alkaliphilus metalliredigens	1.0	is_name:ISAme2_orf1 	original_orf:513	original_aa_length:67	family:IS1182	group:-	origin:Alkaliphilus metalliredigens	ntlength:1838.0	orflength:513	numorfs:1.0	sbjct_start:2	sbjct_end:68	expected:2.11745e-22	score:211.0	query_length:203	query_start:3	identities:38	align_length:67	positives:52	query_end:203	frame:(3, 0)	bits:85.8853	mod_query_start:46845	mod_query_end:47045	perc_of_orf:0.131	
ISend	3083643	3083879	237	<unknown id>	ISDha10_orf1 	IS110	-	192.0	1.15376e-19	(3, 0)	0.182	Desulfitobacterium hafniense	1.0	is_name:ISDha10_orf1 	original_orf:433	original_aa_length:79	family:IS110	group:-	origin:Desulfitobacterium hafniense	ntlength:1976.0	orflength:433	numorfs:1.0	sbjct_start:331	sbjct_end:409	expected:1.15376e-19	score:192.0	query_length:239	query_start:3	identities:35	align_length:79	positives:55	query_end:239	frame:(3, 0)	bits:78.5666	mod_query_start:3083642	mod_query_end:3083878	perc_of_orf:0.182	
ISend	4506851	4507231	381	<unknown id>	IS1182_orf1 	IS1182	-	190.0	2.00903e-18	(3, 0)	0.235	Staphylococcus aureus	1.0	is_name:IS1182_orf1 	original_orf:533	original_aa_length:125	family:IS1182	group:-	origin:Staphylococcus aureus	ntlength:1864.0	orflength:533	numorfs:1.0	sbjct_start:383	sbjct_end:507	expected:2.00903e-18	score:190.0	query_length:416	query_start:27	identities:41	align_length:128	positives:71	query_end:407	frame:(3, 0)	bits:77.7962	mod_query_start:4506850	mod_query_end:4507230	perc_of_orf:0.235	
ISmiddle	4564269	4564463	195	<unknown id>	ISCth2_orf1 	IS30	-	190.0	9.27754e-20	(3, 0)	0.179	Clostridium thermocellum	1.0	is_name:ISCth2_orf1 	original_orf:369	original_aa_length:66	family:IS30	group:-	origin:Clostridium thermocellum	ntlength:1224.0	orflength:369	numorfs:1.0	sbjct_start:111	sbjct_end:176	expected:9.27754e-20	score:190.0	query_length:197	query_start:3	identities:41	align_length:66	positives:51	query_end:197	frame:(3, 0)	bits:77.7962	mod_query_start:4564268	mod_query_end:4564462	perc_of_orf:0.179	
ISend	3957525	3957842	318	<unknown id>	ISCc5_orf1 	IS1182	-	189.0	1.09573e-18	(3, 0)	0.218	Caulobacter crescentus	1.0	is_name:ISCc5_orf1 	original_orf:481	original_aa_length:105	family:IS1182	group:-	origin:Caulobacter crescentus	ntlength:1577.0	orflength:481	numorfs:1.0	sbjct_start:373	sbjct_end:477	expected:1.09573e-18	score:189.0	query_length:341	query_start:21	identities:40	align_length:106	positives:61	query_end:338	frame:(3, 0)	bits:77.411	mod_query_start:3957524	mod_query_end:3957841	perc_of_orf:0.218	
ISstart	1849743	1849928	186	<unknown id>	ISAme2_orf1 	IS1182	-	188.0	1.78741e-19	(3, 0)	0.121	Alkaliphilus metalliredigens	1.0	is_name:ISAme2_orf1 	original_orf:513	original_aa_length:62	family:IS1182	group:-	origin:Alkaliphilus metalliredigens	ntlength:1838.0	orflength:513	numorfs:1.0	sbjct_start:2	sbjct_end:63	expected:1.78741e-19	score:188.0	query_length:188	query_start:3	identities:33	align_length:62	positives:49	query_end:188	frame:(3, 0)	bits:77.0258	mod_query_start:1849742	mod_query_end:1849927	perc_of_orf:0.121	
ISend	2876093	2876263	171	<unknown id>	ISEc57_orf2 	IS21	-	187.0	2.24757e-19	(-1, 0)	0.226	Escherichia coli	2.0	is_name:ISEc57_orf2 	original_orf:257	original_aa_length:58	family:IS21	group:-	origin:Escherichia coli	ntlength:1960.0	orflength:257	numorfs:2.0	sbjct_start:188	sbjct_end:245	expected:2.24757e-19	score:187.0	query_length:263	query_start:3	identities:33	align_length:58	positives:47	query_end:173	frame:(-1, 0)	bits:76.6406	mod_query_start:2876092	mod_query_end:2876262	perc_of_orf:0.226	
ISend	3865353	3865532	180	<unknown id>	ISCb4_orf2 	IS3	IS150	186.0	2.97969e-19	(-3, 0)	0.188	Clostridium beijerinckii	3.0	is_name:ISCb4_orf2 	original_orf:320	original_aa_length:60	family:IS3	group:IS150	origin:Clostridium beijerinckii	ntlength:1458.0	orflength:320	numorfs:3.0	sbjct_start:252	sbjct_end:311	expected:2.97969e-19	score:186.0	query_length:217	query_start:24	identities:42	align_length:60	positives:49	query_end:203	frame:(-3, 0)	bits:76.2554	mod_query_start:3865352	mod_query_end:3865531	perc_of_orf:0.188	
IS	626569	627084	516	<unknown id>	ISVsh1_orf1 	ISAs1	-	179.0	3.82106e-16	(-1, 0)	0.447	Vibrio shilonii	1.0	is_name:ISVsh1_orf1 	original_orf:378	original_aa_length:169	family:ISAs1	group:-	origin:Vibrio shilonii	ntlength:1226.0	orflength:378	numorfs:1.0	sbjct_start:189	sbjct_end:357	expected:3.82106e-16	score:179.0	query_length:665	query_start:60	identities:65	align_length:180	positives:94	query_end:575	frame:(-1, 0)	bits:73.559	mod_query_start:626568	mod_query_end:627083	perc_of_orf:0.447	
