name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	
completeIS_0.95	4582650	4583831	1182	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2033.0	0.0	(-1, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:394	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:394	expected:0.0	score:2033.0	query_length:1184	query_start:3	identities:373	align_length:394	positives:384	query_end:1184	frame:(-1, 0)	bits:787.719	mod_query_start:4582649	mod_query_end:4583830	perc_of_orf:0.997	
completeIS_0.95	240988	242172	1185	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2032.0	0.0	(-1, 0)	1.0	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:395	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:395	expected:0.0	score:2032.0	query_length:1190	query_start:6	identities:373	align_length:395	positives:385	query_end:1190	frame:(-1, 0)	bits:787.334	mod_query_start:240987	mod_query_end:242171	perc_of_orf:1.0	
completeIS_0.95	4081745	4082926	1182	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2028.0	0.0	(3, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:394	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:395	expected:0.0	score:2028.0	query_length:1214	query_start:3	identities:374	align_length:394	positives:384	query_end:1184	frame:(3, 0)	bits:785.793	mod_query_start:4081744	mod_query_end:4082925	perc_of_orf:0.997	
completeIS_0.95	5111915	5113099	1185	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2026.0	0.0	(3, 0)	1.0	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:395	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:395	expected:0.0	score:2026.0	query_length:1211	query_start:27	identities:372	align_length:395	positives:385	query_end:1211	frame:(3, 0)	bits:785.023	mod_query_start:5111914	mod_query_end:5113098	perc_of_orf:1.0	
completeIS_0.95	1699339	1700520	1182	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2022.0	0.0	(-1, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:394	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:394	expected:0.0	score:2022.0	query_length:1184	query_start:3	identities:371	align_length:394	positives:385	query_end:1184	frame:(-1, 0)	bits:783.482	mod_query_start:1699338	mod_query_end:1700519	perc_of_orf:0.997	
completeIS_0.95	3308161	3309345	1185	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	2011.0	0.0	(-1, 0)	1.0	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:395	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:395	expected:0.0	score:2011.0	query_length:1244	query_start:60	identities:370	align_length:395	positives:384	query_end:1244	frame:(-1, 0)	bits:779.245	mod_query_start:3308160	mod_query_end:3309344	perc_of_orf:1.0	
completeIS_0.95	325238	326383	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1995.0	0.0	(3, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:383	expected:0.0	score:1995.0	query_length:1148	query_start:3	identities:366	align_length:382	positives:375	query_end:1148	frame:(3, 0)	bits:773.081	mod_query_start:325237	mod_query_end:326382	perc_of_orf:0.967	
completeIS_0.95	4098984	4100135	1152	<unknown id>	ISMae23_orf1 	IS630	-	1995.0	0.0	(-1, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae23_orf1 	original_orf:385	original_aa_length:384	family:IS630	group:-	origin:Microcystis aeruginosa	ntlength:1230.0	orflength:385	numorfs:1.0	sbjct_start:1	sbjct_end:384	expected:0.0	score:1995.0	query_length:1163	query_start:3	identities:381	align_length:384	positives:383	query_end:1154	frame:(-1, 0)	bits:773.081	mod_query_start:4098983	mod_query_end:4100134	perc_of_orf:0.997	
completeIS_0.95	3198246	3199391	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1993.0	0.0	(-1, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:382	expected:0.0	score:1993.0	query_length:1148	query_start:3	identities:366	align_length:382	positives:375	query_end:1148	frame:(-1, 0)	bits:772.311	mod_query_start:3198245	mod_query_end:3199390	perc_of_orf:0.967	
completeIS_0.95	5089965	5091146	1182	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1991.0	0.0	(3, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:394	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:395	expected:0.0	score:1991.0	query_length:1184	query_start:3	identities:366	align_length:394	positives:383	query_end:1184	frame:(3, 0)	bits:771.541	mod_query_start:5089964	mod_query_end:5091145	perc_of_orf:0.997	
completeIS_0.95	2681247	2682392	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1990.0	0.0	(-1, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:382	expected:0.0	score:1990.0	query_length:1148	query_start:3	identities:364	align_length:382	positives:375	query_end:1148	frame:(-1, 0)	bits:771.155	mod_query_start:2681246	mod_query_end:2682391	perc_of_orf:0.967	
completeIS_0.95	2004094	2005254	1161	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1979.0	0.0	(3, 0)	0.98	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:387	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:388	expected:0.0	score:1979.0	query_length:1172	query_start:3	identities:363	align_length:387	positives:377	query_end:1163	frame:(3, 0)	bits:766.918	mod_query_start:2004093	mod_query_end:2005253	perc_of_orf:0.98	
completeIS_0.95	4222851	4223996	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1977.0	0.0	(3, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:383	expected:0.0	score:1977.0	query_length:1241	query_start:3	identities:361	align_length:382	positives:374	query_end:1148	frame:(3, 0)	bits:766.148	mod_query_start:4222850	mod_query_end:4223995	perc_of_orf:0.967	
completeIS_0.95	1489234	1490379	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1971.0	0.0	(3, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:383	expected:0.0	score:1971.0	query_length:1148	query_start:3	identities:360	align_length:382	positives:375	query_end:1148	frame:(3, 0)	bits:763.837	mod_query_start:1489233	mod_query_end:1490378	perc_of_orf:0.967	
completeIS_0.95	3919276	3920424	1149	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1930.0	0.0	(3, 0)	0.97	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:383	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:383	expected:0.0	score:1930.0	query_length:1175	query_start:27	identities:354	align_length:383	positives:370	query_end:1175	frame:(3, 0)	bits:748.043	mod_query_start:3919275	mod_query_end:3920423	perc_of_orf:0.97	
wholeIS_0.8	2515196	2516428	1233	<unknown id>	ISMae7_orf1 	IS4	IS50	1918.0	0.0	(1, 0)	0.876	Microcystis aeruginosa	1.0	is_name:ISMae7_orf1 	original_orf:469	original_aa_length:411	family:IS4	group:IS50	origin:Microcystis aeruginosa	ntlength:1589.0	orflength:469	numorfs:1.0	sbjct_start:59	sbjct_end:469	expected:0.0	score:1918.0	query_length:1416	query_start:184	identities:402	align_length:411	positives:404	query_end:1416	frame:(1, 0)	bits:743.421	mod_query_start:2515195	mod_query_end:2516427	perc_of_orf:0.876	
completeIS_0.95	1314862	1316010	1149	<unknown id>	ISMae37_orf1 	ISL3	-	1911.0	0.0	(3, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae37_orf1 	original_orf:384	original_aa_length:383	family:ISL3	group:-	origin:Microcystis aeruginosa	ntlength:1245.0	orflength:384	numorfs:1.0	sbjct_start:2	sbjct_end:384	expected:0.0	score:1911.0	query_length:1217	query_start:3	identities:374	align_length:383	positives:378	query_end:1151	frame:(3, 0)	bits:740.725	mod_query_start:1314861	mod_query_end:1316009	perc_of_orf:0.997	
completeIS_0.95	163227	164372	1146	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1899.0	0.0	(3, 0)	0.967	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:382	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:383	expected:0.0	score:1899.0	query_length:1148	query_start:3	identities:362	align_length:382	positives:373	query_end:1148	frame:(3, 0)	bits:736.102	mod_query_start:163226	mod_query_end:164371	perc_of_orf:0.967	
completeIS_0.95	4196606	4197694	1089	<unknown id>	ISMae8_orf1 	ISAs1	-	1860.0	0.0	(3, 0)	1.0	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:363	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:1	sbjct_end:363	expected:0.0	score:1860.0	query_length:1130	query_start:42	identities:351	align_length:363	positives:358	query_end:1130	frame:(3, 0)	bits:721.079	mod_query_start:4196605	mod_query_end:4197693	perc_of_orf:1.0	
completeIS_0.95	2183539	2184624	1086	<unknown id>	ISMae8_orf1 	ISAs1	-	1826.0	0.0	(-1, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:362	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:1	sbjct_end:362	expected:0.0	score:1826.0	query_length:1097	query_start:3	identities:342	align_length:362	positives:356	query_end:1088	frame:(-1, 0)	bits:707.983	mod_query_start:2183538	mod_query_end:2184623	perc_of_orf:0.997	
completeIS_0.95	3324372	3325412	1041	<unknown id>	ISMae42_orf1 	ISKra4	ISMich2	1820.0	0.0	(-1, 0)	0.983	Microcystis aeruginosa	1.0	is_name:ISMae42_orf1 	original_orf:353	original_aa_length:347	family:ISKra4	group:ISMich2	origin:Microcystis aeruginosa	ntlength:1196.0	orflength:353	numorfs:1.0	sbjct_start:1	sbjct_end:347	expected:0.0	score:1820.0	query_length:1043	query_start:3	identities:342	align_length:347	positives:343	query_end:1043	frame:(-1, 0)	bits:705.671	mod_query_start:3324371	mod_query_end:3325411	perc_of_orf:0.983	
completeIS_0.95	4085079	4086119	1041	<unknown id>	ISMae42_orf1 	ISKra4	ISMich2	1820.0	0.0	(-1, 0)	0.983	Microcystis aeruginosa	1.0	is_name:ISMae42_orf1 	original_orf:353	original_aa_length:347	family:ISKra4	group:ISMich2	origin:Microcystis aeruginosa	ntlength:1196.0	orflength:353	numorfs:1.0	sbjct_start:1	sbjct_end:347	expected:0.0	score:1820.0	query_length:1043	query_start:3	identities:342	align_length:347	positives:343	query_end:1043	frame:(-1, 0)	bits:705.671	mod_query_start:4085078	mod_query_end:4086118	perc_of_orf:0.983	
completeIS_0.95	4295733	4296953	1221	<unknown id>	ISMae2_orf1 	ISNCY	ISMae2	1812.0	0.0	(-1, 0)	0.981	Microcystis aeruginosa	1.0	is_name:ISMae2_orf1 	original_orf:415	original_aa_length:407	family:ISNCY	group:ISMae2	origin:Microcystis aeruginosa	ntlength:1865.0	orflength:415	numorfs:1.0	sbjct_start:1	sbjct_end:407	expected:0.0	score:1812.0	query_length:1244	query_start:24	identities:348	align_length:407	positives:381	query_end:1244	frame:(-1, 0)	bits:702.59	mod_query_start:4295732	mod_query_end:4296952	perc_of_orf:0.981	
wholeIS_0.8	189270	190295	1026	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1778.0	0.0	(-1, 0)	0.866	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:342	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:41	sbjct_end:382	expected:0.0	score:1778.0	query_length:1109	query_start:3	identities:325	align_length:342	positives:336	query_end:1028	frame:(-1, 0)	bits:689.493	mod_query_start:189269	mod_query_end:190294	perc_of_orf:0.866	
completeIS_0.95	3932644	3933729	1086	<unknown id>	ISMae8_orf1 	ISAs1	-	1740.0	0.0	(-1, 0)	0.997	Microcystis aeruginosa	1.0	is_name:ISMae8_orf1 	original_orf:363	original_aa_length:362	family:ISAs1	group:-	origin:Microcystis aeruginosa	ntlength:1418.0	orflength:363	numorfs:1.0	sbjct_start:1	sbjct_end:362	expected:0.0	score:1740.0	query_length:1109	query_start:3	identities:341	align_length:362	positives:353	query_end:1088	frame:(-1, 0)	bits:674.855	mod_query_start:3932643	mod_query_end:3933728	perc_of_orf:0.997	
wholeIS_0.8	4606264	4607304	1041	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1723.0	0.0	(-1, 0)	0.863	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:341	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:341	expected:0.0	score:1723.0	query_length:1176	query_start:136	identities:321	align_length:348	positives:332	query_end:1176	frame:(-1, 0)	bits:668.307	mod_query_start:4606263	mod_query_end:4607303	perc_of_orf:0.863	
wholeIS_0.8	206812	207849	1038	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1717.0	0.0	(-1, 0)	0.863	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:341	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:341	expected:0.0	score:1717.0	query_length:1167	query_start:130	identities:320	align_length:347	positives:332	query_end:1167	frame:(-1, 0)	bits:665.996	mod_query_start:206811	mod_query_end:207848	perc_of_orf:0.863	
wholeIS_0.8	3162081	3163118	1038	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1716.0	0.0	(-1, 0)	0.863	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:341	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:341	expected:0.0	score:1716.0	query_length:1185	query_start:148	identities:321	align_length:347	positives:331	query_end:1185	frame:(-1, 0)	bits:665.611	mod_query_start:3162080	mod_query_end:3163117	perc_of_orf:0.863	
wholeIS_0.8	3723581	3724567	987	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1714.0	0.0	(3, 0)	0.833	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:329	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:329	expected:0.0	score:1714.0	query_length:1013	query_start:27	identities:315	align_length:329	positives:323	query_end:1013	frame:(3, 0)	bits:664.84	mod_query_start:3723580	mod_query_end:3724566	perc_of_orf:0.833	
wholeIS_0.8	98800	99837	1038	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1712.0	0.0	(3, 0)	0.861	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:340	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:2	sbjct_end:341	expected:0.0	score:1712.0	query_length:1185	query_start:3	identities:320	align_length:347	positives:329	query_end:1040	frame:(3, 0)	bits:664.07	mod_query_start:98799	mod_query_end:99836	perc_of_orf:0.861	
wholeIS_0.8	2752842	2753882	1041	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1712.0	0.0	(3, 0)	0.863	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:341	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:341	expected:0.0	score:1712.0	query_length:1212	query_start:27	identities:318	align_length:348	positives:330	query_end:1067	frame:(3, 0)	bits:664.07	mod_query_start:2752841	mod_query_end:2753881	perc_of_orf:0.863	
wholeIS_0.8	3966766	3967806	1041	<unknown id>	ISMae41_orf1 	IS200/IS605	IS1341	1709.0	0.0	(-1, 0)	0.863	Microcystis aeruginosa	1.0	is_name:ISMae41_orf1 	original_orf:395	original_aa_length:341	family:IS200/IS605	group:IS1341	origin:Microcystis aeruginosa	ntlength:1321.0	orflength:395	numorfs:1.0	sbjct_start:1	sbjct_end:341	expected:0.0	score:1709.0	query_length:1185	query_start:145	identities:318	align_length:348	positives:330	query_end:1185	frame:(-1, 0)	bits:662.914	mod_query_start:3966765	mod_query_end:3967805	perc_of_orf:0.863	
