name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	
IS	2858921	2859349	429	<unknown id>	ISAcma20_orf1 	IS5	IS1031	232.0	5.98318e-25	(-3, 0)	0.538	Acaryochloris marina	1.0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:140	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:120	sbjct_end:259	expected:5.98318e-25	score:232.0	query_length:448	query_start:18	identities:50	align_length:143	positives:82	query_end:446	frame:(-3, 0)	bits:93.9745	mod_query_start:2858920	mod_query_end:2859348	perc_of_orf:0.538	
ISstart	2861417	2861671	255	<unknown id>	ISSru3_orf3 	IS1	-	213.0	4.14318e-23	(3, 0)	0.357	Salinibacter ruber	3.0	is_name:ISSru3_orf3 	original_orf:238	original_aa_length:85	family:IS1	group:-	origin:Salinibacter ruber	ntlength:808.0	orflength:238	numorfs:3.0	sbjct_start:1	sbjct_end:85	expected:4.14318e-23	score:213.0	query_length:297	query_start:3	identities:42	align_length:85	positives:52	query_end:257	frame:(3, 0)	bits:86.6557	mod_query_start:2861416	mod_query_end:2861670	perc_of_orf:0.357	
ISend	2632910	2633104	195	<unknown id>	ISStau1_orf2 	IS3	IS3	212.0	3.64099e-22	(-1, 0)	0.159	Stigmatella aurantiaca	3.0	is_name:ISStau1_orf2 	original_orf:402	original_aa_length:64	family:IS3	group:IS3	origin:Stigmatella aurantiaca	ntlength:1376.0	orflength:402	numorfs:3.0	sbjct_start:333	sbjct_end:396	expected:3.64099e-22	score:212.0	query_length:302	query_start:30	identities:39	align_length:65	positives:52	query_end:224	frame:(-1, 0)	bits:86.2705	mod_query_start:2632909	mod_query_end:2633103	perc_of_orf:0.159	
ISend	2290381	2290536	156	<unknown id>	ISAzo23_orf1 	IS5	IS1031	203.0	1.10605e-21	(3, 0)	0.193	Azoarcus sp.	1.0	is_name:ISAzo23_orf1 	original_orf:270	original_aa_length:52	family:IS5	group:IS1031	origin:Azoarcus sp.	ntlength:871.0	orflength:270	numorfs:1.0	sbjct_start:206	sbjct_end:257	expected:1.10605e-21	score:203.0	query_length:257	query_start:69	identities:34	align_length:52	positives:44	query_end:224	frame:(3, 0)	bits:82.8037	mod_query_start:2290380	mod_query_end:2290535	perc_of_orf:0.193	
IS	2863102	2863314	213	<unknown id>	ISCaa10_orf1 	IS200/IS605	IS200	202.0	7.63485e-23	(2, 0)	0.483	Candidatus Amoebophilus	1.0	is_name:ISCaa10_orf1 	original_orf:147	original_aa_length:71	family:IS200/IS605	group:IS200	origin:Candidatus Amoebophilus	ntlength:523.0	orflength:147	numorfs:1.0	sbjct_start:77	sbjct_end:147	expected:7.63485e-23	score:202.0	query_length:217	query_start:2	identities:40	align_length:72	positives:53	query_end:214	frame:(2, 0)	bits:82.4185	mod_query_start:2861415	mod_query_end:2861627	perc_of_orf:0.483	
ISstart	902755	903132	378	<unknown id>	ISSbe2_orf1 	IS1595	-	201.0	2.10107e-20	(3, 0)	0.429	Shewanella benthica	1.0	is_name:ISSbe2_orf1 	original_orf:294	original_aa_length:126	family:IS1595	group:-	origin:Shewanella benthica	ntlength:975.0	orflength:294	numorfs:1.0	sbjct_start:10	sbjct_end:135	expected:2.10107e-20	score:201.0	query_length:434	query_start:18	identities:39	align_length:126	positives:71	query_end:395	frame:(3, 0)	bits:82.0333	mod_query_start:902754	mod_query_end:903131	perc_of_orf:0.429	
IS	2061169	2061381	213	<unknown id>	ISWpi1_orf1 	IS5	IS1031	199.0	1.61242e-22	(-1, 0)	0.587	Wolbachia pipientis	3.0	is_name:ISWpi1_orf1 	original_orf:126	original_aa_length:74	family:IS5	group:IS1031	origin:Wolbachia pipientis	ntlength:916.0	orflength:126	numorfs:3.0	sbjct_start:5	sbjct_end:78	expected:1.61242e-22	score:199.0	query_length:391	query_start:137	identities:37	align_length:74	positives:49	query_end:349	frame:(-1, 0)	bits:81.2629	mod_query_start:2060728	mod_query_end:2060940	perc_of_orf:0.587	
ISstart	2861081	2861335	255	<unknown id>	ISSru3_orf3 	IS1	-	196.0	1.52842e-20	(-1, 0)	0.357	Salinibacter ruber	3.0	is_name:ISSru3_orf3 	original_orf:238	original_aa_length:85	family:IS1	group:-	origin:Salinibacter ruber	ntlength:808.0	orflength:238	numorfs:3.0	sbjct_start:1	sbjct_end:85	expected:1.52842e-20	score:196.0	query_length:307	query_start:41	identities:37	align_length:85	positives:51	query_end:295	frame:(-1, 0)	bits:80.1073	mod_query_start:2860595	mod_query_end:2860849	perc_of_orf:0.357	
ISstart	3035283	3035555	273	<unknown id>	ISSru3_orf3 	IS1	-	194.0	3.46339e-20	(3, 0)	0.399	Salinibacter ruber	3.0	is_name:ISSru3_orf3 	original_orf:238	original_aa_length:95	family:IS1	group:-	origin:Salinibacter ruber	ntlength:808.0	orflength:238	numorfs:3.0	sbjct_start:8	sbjct_end:102	expected:3.46339e-20	score:194.0	query_length:327	query_start:24	identities:45	align_length:95	positives:55	query_end:296	frame:(3, 0)	bits:79.337	mod_query_start:3035282	mod_query_end:3035554	perc_of_orf:0.399	
IS	2375046	2375291	246	<unknown id>	ISPlu2_orf1 	IS200/IS605	IS200	193.0	4.8331e-21	(3, 0)	0.577	Photorhabdus luminescens	1.0	is_name:ISPlu2_orf1 	original_orf:142	original_aa_length:82	family:IS200/IS605	group:IS200	origin:Photorhabdus luminescens	ntlength:588.0	orflength:142	numorfs:1.0	sbjct_start:1	sbjct_end:82	expected:4.8331e-21	score:193.0	query_length:290	query_start:15	identities:38	align_length:82	positives:54	query_end:260	frame:(3, 0)	bits:78.9518	mod_query_start:2375045	mod_query_end:2375290	perc_of_orf:0.577	
ISstart	1146933	1147145	213	<unknown id>	ISMtsp15_orf1 	IS481	-	188.0	1.76889e-19	(-1, 0)	0.222	Methylobacterium sp.	1.0	is_name:ISMtsp15_orf1 	original_orf:320	original_aa_length:71	family:IS481	group:-	origin:Methylobacterium sp.	ntlength:1122.0	orflength:320	numorfs:1.0	sbjct_start:3	sbjct_end:73	expected:1.76889e-19	score:188.0	query_length:215	query_start:3	identities:38	align_length:71	positives:47	query_end:215	frame:(-1, 0)	bits:77.0258	mod_query_start:1146932	mod_query_end:1147144	perc_of_orf:0.222	
IS	2440093	2440296	204	<unknown id>	ISWpi1_orf1 	IS5	IS1031	179.0	1.13141e-18	(3, 0)	0.563	Wolbachia pipientis	3.0	is_name:ISWpi1_orf1 	original_orf:126	original_aa_length:71	family:IS5	group:IS1031	origin:Wolbachia pipientis	ntlength:916.0	orflength:126	numorfs:3.0	sbjct_start:6	sbjct_end:76	expected:1.13141e-18	score:179.0	query_length:380	query_start:39	identities:33	align_length:71	positives:46	query_end:242	frame:(3, 0)	bits:73.559	mod_query_start:2440092	mod_query_end:2440295	perc_of_orf:0.563	
ISstart	592072	592257	186	<unknown id>	ISXc8_orf3 	IS3	IS3	177.0	6.15367e-18	(3, 0)	0.161	Xanthomonas campestris	3.0	is_name:ISXc8_orf3 	original_orf:385	original_aa_length:62	family:IS3	group:IS3	origin:Xanthomonas campestris	ntlength:1227.0	orflength:385	numorfs:3.0	sbjct_start:2	sbjct_end:63	expected:6.15367e-18	score:177.0	query_length:208	query_start:21	identities:35	align_length:62	positives:46	query_end:206	frame:(3, 0)	bits:72.7886	mod_query_start:592071	mod_query_end:592256	perc_of_orf:0.161	
IS	725356	725721	366	<unknown id>	ISCaa10_orf1 	IS200/IS605	IS200	173.0	2.45653e-17	(3, 0)	0.782	Candidatus Amoebophilus	1.0	is_name:ISCaa10_orf1 	original_orf:147	original_aa_length:115	family:IS200/IS605	group:IS200	origin:Candidatus Amoebophilus	ntlength:523.0	orflength:147	numorfs:1.0	sbjct_start:33	sbjct_end:147	expected:2.45653e-17	score:173.0	query_length:449	query_start:84	identities:48	align_length:125	positives:71	query_end:449	frame:(3, 0)	bits:71.2478	mod_query_start:725355	mod_query_end:725720	perc_of_orf:0.782	
IS	2859778	2860008	231	<unknown id>	ISMba18_orf1 	IS200/IS605	IS200	165.0	1.36409e-16	(1, 0)	0.517	Methanosarcina barkeri	1.0	is_name:ISMba18_orf1 	original_orf:149	original_aa_length:77	family:IS200/IS605	group:IS200	origin:Methanosarcina barkeri	ntlength:622.0	orflength:149	numorfs:1.0	sbjct_start:62	sbjct_end:138	expected:1.36409e-16	score:165.0	query_length:333	query_start:85	identities:31	align_length:77	positives:46	query_end:315	frame:(1, 0)	bits:68.1662	mod_query_start:2858987	mod_query_end:2859217	perc_of_orf:0.517	
ISend	2336642	2336779	138	<unknown id>	ISRso12_orf3 	IS3	IS407	164.0	2.98383e-16	(-2, 0)	0.123	Ralstonia solanacearum	3.0	is_name:ISRso12_orf3 	original_orf:373	original_aa_length:46	family:IS3	group:IS407	origin:Ralstonia solanacearum	ntlength:1225.0	orflength:373	numorfs:3.0	sbjct_start:314	sbjct_end:359	expected:2.98383e-16	score:164.0	query_length:189	query_start:45	identities:29	align_length:46	positives:36	query_end:182	frame:(-2, 0)	bits:67.781	mod_query_start:2336641	mod_query_end:2336778	perc_of_orf:0.123	
ISend	1162865	1163116	252	<unknown id>	ISWpi11_orf3 	IS630	-	146.0	2.40092e-13	(-1, 0)	0.287	Wolbachia pipientis	3.0	is_name:ISWpi11_orf3 	original_orf:286	original_aa_length:82	family:IS630	group:-	origin:Wolbachia pipientis	ntlength:945.0	orflength:286	numorfs:3.0	sbjct_start:204	sbjct_end:285	expected:2.40092e-13	score:146.0	query_length:269	query_start:3	identities:35	align_length:86	positives:45	query_end:254	frame:(-1, 0)	bits:60.8474	mod_query_start:1162864	mod_query_end:1163115	perc_of_orf:0.287	
ISstart	3039684	3039872	189	<unknown id>	ISCysp1_orf1 	IS1	-	140.0	6.30352e-13	(3, 0)	0.219	Cyanothece sp.	1.0	is_name:ISCysp1_orf1 	original_orf:288	original_aa_length:63	family:IS1	group:-	origin:Cyanothece sp.	ntlength:963.0	orflength:288	numorfs:1.0	sbjct_start:39	sbjct_end:101	expected:6.30352e-13	score:140.0	query_length:201	query_start:12	identities:27	align_length:63	positives:42	query_end:200	frame:(3, 0)	bits:58.5362	mod_query_start:3039683	mod_query_end:3039871	perc_of_orf:0.219	
ISstart	2863846	2864028	183	<unknown id>	ISSru3_orf3 	IS1	-	132.0	2.47321e-11	(-3, 0)	0.261	Salinibacter ruber	3.0	is_name:ISSru3_orf3 	original_orf:238	original_aa_length:62	family:IS1	group:-	origin:Salinibacter ruber	ntlength:808.0	orflength:238	numorfs:3.0	sbjct_start:33	sbjct_end:94	expected:2.47321e-11	score:132.0	query_length:315	query_start:47	identities:31	align_length:62	positives:38	query_end:229	frame:(-3, 0)	bits:55.4546	mod_query_start:2863417	mod_query_end:2863599	perc_of_orf:0.261	
ISmiddle	2061035	2061151	117	<unknown id>	ISRm4-3_orf1 	IS5	IS1031	105.0	1.69007e-08	(-3, 0)	0.141	Sinorhizobium meliloti	1.0	is_name:ISRm4-3_orf1 	original_orf:277	original_aa_length:39	family:IS5	group:IS1031	origin:Sinorhizobium meliloti	ntlength:934.0	orflength:277	numorfs:1.0	sbjct_start:92	sbjct_end:130	expected:1.69007e-08	score:105.0	query_length:136	query_start:3	identities:19	align_length:39	positives:29	query_end:119	frame:(-3, 0)	bits:45.0542	mod_query_start:2060594	mod_query_end:2060710	perc_of_orf:0.141	
ISstart	2509621	2509716	96	<unknown id>	ISGau3_orf3 	IS3	IS51	101.0	6.46133e-07	(3, 0)	0.083	Gemmatimonas aurantiaca	3.0	is_name:ISGau3_orf3 	original_orf:386	original_aa_length:32	family:IS3	group:IS51	origin:Gemmatimonas aurantiaca	ntlength:1253.0	orflength:386	numorfs:3.0	sbjct_start:5	sbjct_end:36	expected:6.46133e-07	score:101.0	query_length:329	query_start:33	identities:20	align_length:32	positives:27	query_end:128	frame:(3, 0)	bits:43.5134	mod_query_start:2509620	mod_query_end:2509715	perc_of_orf:0.083	
